Contrat	Code_entite	Annee_de_souscription	Annee_bilan	Code_segment	IBNR_Sub_Segment	Type_Affaire	Devise	Commute	Paid	OS	Attri_ML	incurred	Devlopement
1089038	VR	1993	2004	2PM2	All	A	EUR	N	0	730,64	Attri	1	144
1089038	VR	1993	2005	2PM2	All	A	EUR	N	0	730,64	Attri	1	156
1089038	VR	1993	2006	2PM2	All	A	EUR	N	0	730,64	Attri	1	168
1089038	VR	1993	2007	2PM2	All	A	EUR	N	0	730,64	Attri	1	180
1089038	VR	1993	2008	2PM2	All	A	EUR	N	0	1078,43	Attri	1	192
1089038	VR	1993	2009	2PM2	All	A	EUR	N	0	756,18	Attri	1	204
1089038	VR	1993	2010	2PM2	All	A	EUR	N	0	724,65	Attri	1	216
1089038	VR	1993	2011	2PM2	All	A	EUR	N	0	724,65	Attri	1	228
1089038	VR	1993	2012	2PM2	All	A	EUR	N	0	724,65	Attri	1	240
1089038	VR	1993	2013	2PM2	All	A	EUR	N	0	724,65	Attri	1	252
1089038	VR	1993	2014	2PM2	All	A	EUR	N	0	724,65	Attri	1	264
1089040	VR	1993	2004	2GL2	All	A	EUR	N	1339,4	11855,71	Attri	1	144
1089040	VR	1993	2005	2GL2	All	A	EUR	N	151,8	11855,71	Attri	1	156
1089040	VR	1993	2006	2GL2	All	A	EUR	N	3271,23	8288,13	Attri	1	168
1089040	VR	1993	2007	2GL2	All	A	EUR	N	243,48	8044,64	Attri	1	180
1089040	VR	1993	2008	2GL2	All	A	EUR	N	0	8025,58	Attri	1	192
1089040	VR	1993	2009	2GL2	All	A	EUR	N	20,14	7232,56	Attri	1	204
1089040	VR	1993	2010	2GL2	All	A	EUR	N	501,17	7494,47	Attri	1	216
1089040	VR	1993	2011	2GL2	All	A	EUR	N	5151,65	2066,66	Attri	1	228
1089040	VR	1993	2012	2GL2	All	A	EUR	N	480,34	1899,8	Attri	1	240
1089040	VR	1993	2013	2GL2	All	A	EUR	N	-51,99	1951,79	Attri	1	252
1089040	VR	1993	2014	2GL2	All	A	EUR	N	1428,73	570,53	Attri	1	264
1089040	VR	1993	2015	2GL2	All	A	EUR	N	503,4	0	Attri	1	276
1089041	VR	1992	2004	2P2	All	A	EUR	N	0	100,83	Attri	1	156
1089041	VR	1992	2005	2P2	All	A	EUR	N	0	100,83	Attri	1	168
1089041	VR	1992	2006	2P2	All	A	EUR	N	0	100,83	Attri	1	180
1089041	VR	1992	2009	2P2	All	A	EUR	N	55,71	43,68	Attri	1	216
1089041	VR	1992	2010	2P2	All	A	EUR	N	0	43,68	Attri	1	228
1089041	VR	1992	2011	2P2	All	A	EUR	N	0	43,68	Attri	1	240
1089041	VR	1992	2012	2P2	All	A	EUR	N	0	43,68	Attri	1	252
1089041	VR	1992	2013	2P2	All	A	EUR	N	0	43,68	Attri	1	264
1089041	VR	1992	2014	2P2	All	A	EUR	N	0	43,68	Attri	1	276
1089042	VR	1992	2004	2LAH1	All	A	EUR	N	2,44	0	Attri	1	156
1089042	VR	1992	2006	2LAH1	All	A	EUR	N	320,21	0	Attri	1	180
1089042	VR	1992	2007	2LAH1	All	A	EUR	N	28,35	0	Attri	1	192
1089042	VR	1992	2009	2LAH1	All	A	EUR	N	6,7	0	Attri	1	216
1089043	VR	1992	2004	2LAH1	All	A	EUR	N	39,12	254,73	Attri	1	156
1089043	VR	1992	2005	2LAH1	All	A	EUR	N	0,43	254,73	Attri	1	168
1089043	VR	1992	2006	2LAH1	All	A	EUR	N	192,52	434,23	Attri	1	180
1089043	VR	1992	2007	2LAH1	All	A	EUR	N	33,51	179,5	Attri	1	192
1089043	VR	1992	2008	2LAH1	All	A	EUR	N	20,01	114,02	Attri	1	204
1089043	VR	1992	2009	2LAH1	All	A	EUR	N	0	3,73	Attri	1	216
1089043	VR	1992	2010	2LAH1	All	A	EUR	N	22,76	3,66	Attri	1	228
1089043	VR	1992	2011	2LAH1	All	A	EUR	N	0	3,66	Attri	1	240
1089043	VR	1992	2012	2LAH1	All	A	EUR	N	0,18	0	Attri	1	252
1089045	VR	1992	2004	2LI1	All	A	EUR	N	0	0,05	Attri	1	156
1089045	VR	1992	2005	2LI1	All	A	EUR	N	0	0,05	Attri	1	168
1089045	VR	1992	2006	2LI1	All	A	EUR	N	0	0,05	Attri	1	180
1089045	VR	1992	2007	2LI1	All	A	EUR	N	0	0,05	Attri	1	192
1089046	VR	1992	2004	2P1	All	A	EUR	N	181,01	1917,31	Attri	1	156
1089046	VR	1992	2005	2P1	All	A	EUR	N	244,11	1917,31	Attri	1	168
1089046	VR	1992	2006	2P1	All	A	EUR	N	11,5	480,33	Attri	1	180
1089046	VR	1992	2007	2P1	All	A	EUR	N	1670,03	117,58	Attri	1	192
1089046	VR	1992	2008	2P1	All	A	EUR	N	88,68	139,42	Attri	1	204
1089046	VR	1992	2009	2P1	All	A	EUR	N	69,24	138,1	Attri	1	216
1089046	VR	1992	2010	2P1	All	A	EUR	N	0	49,91	Attri	1	228
1089046	VR	1992	2011	2P1	All	A	EUR	N	0	49,91	Attri	1	240
1089046	VR	1992	2012	2P1	All	A	EUR	N	-425,12	0,18	Attri	1	252
1089046	VR	1992	2013	2P1	All	A	EUR	N	-177,62	0,18	Attri	1	264
1089046	VR	1992	2014	2P1	All	A	EUR	N	92,39	0,18	Attri	1	276
1089046	VR	1992	2015	2P1	All	A	EUR	N	171,16	0	Attri	1	288
1089047	VR	1992	2004	2P1	All	A	EUR	N	483,07	8238,84	Attri	1	156
1089047	VR	1992	2005	2P1	All	A	EUR	N	90,49	8238,84	Attri	1	168
1089047	VR	1992	2006	2P1	All	A	EUR	N	4288,01	1,5	Attri	1	180
1089047	VR	1992	2007	2P1	All	A	EUR	N	327,18	2039,25	Attri	1	192
1089047	VR	1992	2008	2P1	All	A	EUR	N	0	1588,24	Attri	1	204
1089047	VR	1992	2009	2P1	All	A	EUR	N	129,33	153,46	Attri	1	216
1089047	VR	1992	2010	2P1	All	A	EUR	N	127,54	568,21	Attri	1	228
1089047	VR	1992	2011	2P1	All	A	EUR	N	2,28	568,21	Attri	1	240
1089047	VR	1992	2012	2P1	All	A	EUR	N	1,3	0	Attri	1	252
1089050	VR	1992	2004	2PM1	All	A	EUR	N	1,8	196,82	Attri	1	156
1089050	VR	1992	2005	2PM1	All	A	EUR	N	0	196,82	Attri	1	168
1089050	VR	1992	2006	2PM1	All	A	EUR	N	0	79,78	Attri	1	180
1089050	VR	1992	2007	2PM1	All	A	EUR	N	1,14	21,72	Attri	1	192
1089050	VR	1992	2008	2PM1	All	A	EUR	N	0	20,93	Attri	1	204
1089051	VR	1992	2004	2PM1	All	A	EUR	N	11,27	122,07	Attri	1	156
1089051	VR	1992	2005	2PM1	All	A	EUR	N	0,81	122,07	Attri	1	168
1089051	VR	1992	2006	2PM1	All	A	EUR	N	45,83	22,99	Attri	1	180
1089051	VR	1992	2007	2PM1	All	A	EUR	N	20,32	22,99	Attri	1	192
1089051	VR	1992	2008	2PM1	All	A	EUR	N	0	22,14	Attri	1	204
1089051	VR	1992	2009	2PM1	All	A	EUR	N	0	21,93	Attri	1	216
1089051	VR	1992	2010	2PM1	All	A	EUR	N	0	21,51	Attri	1	228
1089051	VR	1992	2011	2PM1	All	A	EUR	N	3,16	21,51	Attri	1	240
1089051	VR	1992	2012	2PM1	All	A	EUR	N	0	21,09	Attri	1	252
1089051	VR	1992	2013	2PM1	All	A	EUR	N	0	21,09	Attri	1	264
1089051	VR	1992	2014	2PM1	All	A	EUR	N	0	21,09	Attri	1	276
1089051	VR	1992	2015	2PM1	All	A	EUR	N	18,61	0	Attri	1	288
1089052	VR	1985	2004	2M2	Germany	A	EUR	N	10458,22	128776	Attri	1	240
1089052	VR	1985	2005	2M2	Germany	A	EUR	N	7398,8	130429	Attri	1	252
1089052	VR	1985	2006	2M2	Germany	A	EUR	N	9163	129720	Attri	1	264
1089052	VR	1985	2007	2M2	Germany	A	EUR	N	8792	120970	Attri	1	276
1089052	VR	1985	2008	2M2	Germany	A	EUR	N	9149,24	102762,46	Attri	1	288
1089052	VR	1985	2009	2M2	Germany	A	EUR	N	6923,34	98275,34	Attri	1	300
1089052	VR	1985	2010	2M2	Germany	A	EUR	N	11014,53	87652,08	Attri	1	312
1089052	VR	1985	2011	2M2	Germany	A	EUR	N	8289,1	82140,47	Attri	1	324
1089052	VR	1985	2012	2M2	Germany	A	EUR	N	8529,79	75856,47	Attri	1	336
1089052	VR	1985	2013	2M2	Germany	A	EUR	N	9194,26	69068,19	Attri	1	348
1089052	VR	1985	2014	2M2	Germany	A	EUR	N	9176,97	61439,86	Attri	1	360
1089052	VR	1985	2015	2M2	Germany	A	EUR	N	12545,69	51624,27	Attri	1	372
1089052	VR	1986	2004	2M2	Germany	A	EUR	N	7962,18	216463	Attri	1	228
1089052	VR	1986	2005	2M2	Germany	A	EUR	N	14242,58	205191	Attri	1	240
1089052	VR	1986	2006	2M2	Germany	A	EUR	N	9755	199909	Attri	1	252
1089052	VR	1986	2007	2M2	Germany	A	EUR	N	9375	182451	Attri	1	264
1089052	VR	1986	2008	2M2	Germany	A	EUR	N	11207,88	176033,8	Attri	1	276
1089052	VR	1986	2009	2M2	Germany	A	EUR	N	11605,75	170139	Attri	1	288
1089052	VR	1986	2010	2M2	Germany	A	EUR	N	12103,26	165556,71	Attri	1	300
1089052	VR	1986	2011	2M2	Germany	A	EUR	N	10232,67	153202,15	Attri	1	312
1089052	VR	1986	2012	2M2	Germany	A	EUR	N	12287,63	142538,05	Attri	1	324
1089052	VR	1986	2013	2M2	Germany	A	EUR	N	11625,52	134843,89	Attri	1	336
1089052	VR	1986	2014	2M2	Germany	A	EUR	N	4452,23	127306,86	Attri	1	348
1089052	VR	1986	2015	2M2	Germany	A	EUR	N	10695,25	119834,97	Attri	1	360
1089052	VR	1987	2004	2M2	Germany	A	EUR	N	2155,77	157717	Attri	1	216
1089052	VR	1987	2005	2M2	Germany	A	EUR	N	3678,06	158465	Attri	1	228
1089052	VR	1987	2006	2M2	Germany	A	EUR	N	3680	158739	Attri	1	240
1089052	VR	1987	2007	2M2	Germany	A	EUR	N	2639	174649	Attri	1	252
1089052	VR	1987	2008	2M2	Germany	A	EUR	N	3765,87	172774	Attri	1	264
1089052	VR	1987	2009	2M2	Germany	A	EUR	N	5333,45	183802	Attri	1	276
1089052	VR	1987	2010	2M2	Germany	A	EUR	N	13180,94	197704	Attri	1	288
1089052	VR	1987	2011	2M2	Germany	A	EUR	N	39494,81	159045	Attri	1	300
1089052	VR	1987	2012	2M2	Germany	A	EUR	N	5072,8	157470	Attri	1	312
1089052	VR	1987	2013	2M2	Germany	A	EUR	N	5293,16	158190	Attri	1	324
1089052	VR	1987	2014	2M2	Germany	A	EUR	N	40856,19	130212	Attri	1	336
1089052	VR	1987	2015	2M2	Germany	A	EUR	N	3521,88	127622	Attri	1	348
1089052	VR	1988	2004	2M2	Germany	A	EUR	N	3100,25	144786	Attri	1	204
1089052	VR	1988	2005	2M2	Germany	A	EUR	N	3161,75	142060	Attri	1	216
1089052	VR	1988	2006	2M2	Germany	A	EUR	N	3589	142692	Attri	1	228
1089052	VR	1988	2007	2M2	Germany	A	EUR	N	3337	162088	Attri	1	240
1089052	VR	1988	2008	2M2	Germany	A	EUR	N	3779,8	156010,12	Attri	1	252
1089052	VR	1988	2009	2M2	Germany	A	EUR	N	3436,53	151974,54	Attri	1	264
1089052	VR	1988	2010	2M2	Germany	A	EUR	N	4121,86	153567,07	Attri	1	276
1089052	VR	1988	2011	2M2	Germany	A	EUR	N	3449,47	147243,54	Attri	1	288
1089052	VR	1988	2012	2M2	Germany	A	EUR	N	5584,59	145079,54	Attri	1	300
1089052	VR	1988	2013	2M2	Germany	A	EUR	N	4125,65	140813	Attri	1	312
1089052	VR	1988	2014	2M2	Germany	A	EUR	N	3854,98	136322,37	Attri	1	324
1089052	VR	1988	2015	2M2	Germany	A	EUR	N	3769,65	131805,23	Attri	1	336
1089052	VR	1989	2004	2M2	Germany	A	EUR	N	774,16	179455	Attri	1	192
1089052	VR	1989	2005	2M2	Germany	A	EUR	N	-852,85	179989	Attri	1	204
1089052	VR	1989	2006	2M2	Germany	A	EUR	N	11670	170133	Attri	1	216
1089052	VR	1989	2007	2M2	Germany	A	EUR	N	-184	145310	Attri	1	228
1089052	VR	1989	2008	2M2	Germany	A	EUR	N	3757,15	115320	Attri	1	240
1089052	VR	1989	2009	2M2	Germany	A	EUR	N	41020,05	14072	Attri	1	252
1089052	VR	1989	2010	2M2	Germany	A	EUR	N	-18,72	14072	Attri	1	264
1089052	VR	1989	2011	2M2	Germany	A	EUR	N	-211,89	14072	Attri	1	276
1089052	VR	1989	2012	2M2	Germany	A	EUR	N	-167,52	14072	Attri	1	288
1089052	VR	1989	2013	2M2	Germany	A	EUR	N	-142,71	14072	Attri	1	300
1089052	VR	1989	2014	2M2	Germany	A	EUR	N	-109,09	14072	Attri	1	312
1089052	VR	1989	2015	2M2	Germany	A	EUR	N	-127,69	14072	Attri	1	324
1089052	VR	1990	2004	2M2	Germany	A	EUR	N	20030,78	129844	Attri	1	180
1089052	VR	1990	2005	2M2	Germany	A	EUR	N	25214,49	108292	Attri	1	192
1089052	VR	1990	2006	2M2	Germany	A	EUR	N	9387	101222	Attri	1	204
1089052	VR	1990	2007	2M2	Germany	A	EUR	N	5798	96678	Attri	1	216
1089052	VR	1990	2008	2M2	Germany	A	EUR	N	5737,69	92198,65	Attri	1	228
1089052	VR	1990	2009	2M2	Germany	A	EUR	N	29802,5	86464,69	Attri	1	240
1089052	VR	1990	2010	2M2	Germany	A	EUR	N	23269,82	52902,18	Attri	1	252
1089052	VR	1990	2011	2M2	Germany	A	EUR	N	5263,78	51241,64	Attri	1	264
1089052	VR	1990	2012	2M2	Germany	A	EUR	N	4981,15	47307,9	Attri	1	276
1089052	VR	1990	2013	2M2	Germany	A	EUR	N	4841,01	44811,44	Attri	1	288
1089052	VR	1990	2014	2M2	Germany	A	EUR	N	4968,66	41750,48	Attri	1	300
1089052	VR	1990	2015	2M2	Germany	A	EUR	N	7104,51	38449,4	Attri	1	312
1089052	VR	1991	2004	2M2	Germany	A	EUR	N	18244,16	224024	Attri	1	168
1089052	VR	1991	2005	2M2	Germany	A	EUR	N	29976,07	266586	Attri	1	180
1089052	VR	1991	2006	2M2	Germany	A	EUR	N	11811	268859	Attri	1	192
1089052	VR	1991	2007	2M2	Germany	A	EUR	N	9048	252551	Attri	1	204
1089052	VR	1991	2008	2M2	Germany	A	EUR	N	34144,5	239439,24	Attri	1	216
1089052	VR	1991	2009	2M2	Germany	A	EUR	N	10495,01	205266,58	Attri	1	228
1089052	VR	1991	2010	2M2	Germany	A	EUR	N	11280,77	227245,49	Attri	1	240
1089052	VR	1991	2011	2M2	Germany	A	EUR	N	10111,66	218522,33	Attri	1	252
1089052	VR	1991	2012	2M2	Germany	A	EUR	N	12189,84	208351,87	Attri	1	264
1089052	VR	1991	2013	2M2	Germany	A	EUR	N	15798,69	194357,97	Attri	1	276
1089052	VR	1991	2014	2M2	Germany	A	EUR	N	14382,71	181565,31	Attri	1	288
1089052	VR	1991	2015	2M2	Germany	A	EUR	N	10834,99	173014,3	Attri	1	300
1089052	VR	1992	2004	2M2	Germany	A	EUR	N	26811,36	315875	Attri	1	156
1089052	VR	1992	2005	2M2	Germany	A	EUR	N	12892,8	300569	Attri	1	168
1089052	VR	1992	2006	2M2	Germany	A	EUR	N	32613	274616	Attri	1	180
1089052	VR	1992	2007	2M2	Germany	A	EUR	N	6283	286037	Attri	1	192
1089052	VR	1992	2008	2M2	Germany	A	EUR	N	11304,36	275525,39	Attri	1	204
1089052	VR	1992	2009	2M2	Germany	A	EUR	N	13911,7	293659,33	Attri	1	216
1089052	VR	1992	2010	2M2	Germany	A	EUR	N	13369,98	259241,56	Attri	1	228
1089052	VR	1992	2011	2M2	Germany	A	EUR	N	4785,37	251890,24	Attri	1	240
1089052	VR	1992	2012	2M2	Germany	A	EUR	N	3133,65	249420,69	Attri	1	252
1089052	VR	1992	2013	2M2	Germany	A	EUR	N	6062,89	238324,66	Attri	1	264
1089052	VR	1992	2014	2M2	Germany	A	EUR	N	4912,35	243311,91	Attri	1	276
1089052	VR	1992	2015	2M2	Germany	A	EUR	N	4207,86	238423,86	Attri	1	288
1089052	VR	1993	2004	2M2	Germany	A	EUR	N	11778,29	285721	Attri	1	144
1089052	VR	1993	2005	2M2	Germany	A	EUR	N	14844,48	258252	Attri	1	156
1089052	VR	1993	2006	2M2	Germany	A	EUR	N	15680	242696	Attri	1	168
1089052	VR	1993	2007	2M2	Germany	A	EUR	N	7422	232741	Attri	1	180
1089052	VR	1993	2008	2M2	Germany	A	EUR	N	3972,25	212218,9	Attri	1	192
1089052	VR	1993	2009	2M2	Germany	A	EUR	N	9002,84	163798,96	Attri	1	204
1089052	VR	1993	2010	2M2	Germany	A	EUR	N	6337,95	181866,81	Attri	1	216
1089052	VR	1993	2011	2M2	Germany	A	EUR	N	2634,41	179438,53	Attri	1	228
1089052	VR	1993	2012	2M2	Germany	A	EUR	N	10830,07	168153,4	Attri	1	240
1089052	VR	1993	2013	2M2	Germany	A	EUR	N	3778,98	163761,64	Attri	1	252
1089052	VR	1993	2014	2M2	Germany	A	EUR	N	3269,75	160010,28	Attri	1	264
1089052	VR	1993	2015	2M2	Germany	A	EUR	N	2929,52	156536,32	Attri	1	276
1089052	VR	1994	2004	2M2	Germany	A	EUR	N	13246,91	281156	Attri	1	132
1089052	VR	1994	2005	2M2	Germany	A	EUR	N	17321,06	264790	Attri	1	144
1089052	VR	1994	2006	2M2	Germany	A	EUR	N	42658	226461	Attri	1	156
1089052	VR	1994	2007	2M2	Germany	A	EUR	N	18804	207269	Attri	1	168
1089052	VR	1994	2008	2M2	Germany	A	EUR	N	22951,14	184146,9	Attri	1	180
1089052	VR	1994	2009	2M2	Germany	A	EUR	N	16556,02	153294,13	Attri	1	192
1089052	VR	1994	2010	2M2	Germany	A	EUR	N	14664,38	140032,44	Attri	1	204
1089052	VR	1994	2011	2M2	Germany	A	EUR	N	17994	120200,37	Attri	1	216
1089052	VR	1994	2012	2M2	Germany	A	EUR	N	17347,65	103542,81	Attri	1	228
1089052	VR	1994	2013	2M2	Germany	A	EUR	N	20976,65	92405,8	Attri	1	240
1089052	VR	1994	2014	2M2	Germany	A	EUR	N	18420,14	78064,56	Attri	1	252
1089052	VR	1994	2015	2M2	Germany	A	EUR	N	20005,63	74674,09	Attri	1	264
1089052	VR	1995	2004	2M2	Germany	A	EUR	N	0	295904	Attri	1	120
1089052	VR	1995	2005	2M2	Germany	A	EUR	N	0	294357	Attri	1	132
1089052	VR	1995	2006	2M2	Germany	A	EUR	N	2551	274075	Attri	1	144
1089052	VR	1995	2007	2M2	Germany	A	EUR	N	4981	268811	Attri	1	156
1089052	VR	1995	2008	2M2	Germany	A	EUR	N	59647,07	170114,13	Attri	1	168
1089052	VR	1995	2009	2M2	Germany	A	EUR	N	13208,76	93962,56	Attri	1	180
1089052	VR	1995	2010	2M2	Germany	A	EUR	N	2512,16	93575,26	Attri	1	192
1089052	VR	1995	2011	2M2	Germany	A	EUR	N	2029,82	89827,43	Attri	1	204
1089052	VR	1995	2012	2M2	Germany	A	EUR	N	46778,46	61445,31	Attri	1	216
1089052	VR	1995	2013	2M2	Germany	A	EUR	N	-32,82	60323,63	Attri	1	228
1089052	VR	1995	2014	2M2	Germany	A	EUR	N	-24,96	59295,52	Attri	1	240
1089052	VR	1995	2015	2M2	Germany	A	EUR	N	-29,05	58101,53	Attri	1	252
1089052	VR	1996	2004	2M2	Germany	A	EUR	N	1433,68	186979	Attri	1	108
1089052	VR	1996	2005	2M2	Germany	A	EUR	N	1206,63	185384	Attri	1	120
1089052	VR	1996	2006	2M2	Germany	A	EUR	N	730	184715	Attri	1	132
1089052	VR	1996	2007	2M2	Germany	A	EUR	N	495	184101	Attri	1	144
1089052	VR	1996	2008	2M2	Germany	A	EUR	N	383,55	184190,12	Attri	1	156
1089052	VR	1996	2009	2M2	Germany	A	EUR	N	20144,64	210810,01	Attri	1	168
1089052	VR	1996	2010	2M2	Germany	A	EUR	N	959,61	205047,73	Attri	1	180
1089052	VR	1996	2011	2M2	Germany	A	EUR	N	6117,42	209707,17	Attri	1	192
1089052	VR	1996	2012	2M2	Germany	A	EUR	N	728,64	209221,59	Attri	1	204
1089052	VR	1996	2013	2M2	Germany	A	EUR	N	4946,33	204583,1	Attri	1	216
1089052	VR	1996	2014	2M2	Germany	A	EUR	N	7781,56	181631,9	Attri	1	228
1089052	VR	1996	2015	2M2	Germany	A	EUR	N	4512,64	177877,73	Attri	1	240
1089052	VR	1997	2004	2M2	Germany	A	EUR	N	25903,9	230248	Attri	1	96
1089052	VR	1997	2005	2M2	Germany	A	EUR	N	495,72	232148	Attri	1	108
1089052	VR	1997	2006	2M2	Germany	A	EUR	N	41515	175540	Attri	1	120
1089052	VR	1997	2007	2M2	Germany	A	EUR	N	498	175711	Attri	1	132
1089052	VR	1997	2008	2M2	Germany	A	EUR	N	7063,69	163846,47	Attri	1	144
1089052	VR	1997	2009	2M2	Germany	A	EUR	N	2238,19	102342,45	Attri	1	156
1089052	VR	1997	2010	2M2	Germany	A	EUR	N	165,03	114156,89	Attri	1	168
1089052	VR	1997	2011	2M2	Germany	A	EUR	N	1167,41	148779,41	Attri	1	180
1089052	VR	1997	2012	2M2	Germany	A	EUR	N	895,59	147371,39	Attri	1	192
1089052	VR	1997	2013	2M2	Germany	A	EUR	N	745,38	144239,07	Attri	1	204
1089052	VR	1997	2014	2M2	Germany	A	EUR	N	1010,97	123960,04	Attri	1	216
1089052	VR	1997	2015	2M2	Germany	A	EUR	N	640,58	128425,4	Attri	1	228
1089052	VR	1998	2004	2M2	Germany	A	EUR	N	0	70355	Attri	1	84
1089052	VR	1998	2005	2M2	Germany	A	EUR	N	0	68000	Attri	1	96
1089052	VR	1998	2006	2M2	Germany	A	EUR	N	0	90002	Attri	1	108
1089052	VR	1998	2007	2M2	Germany	A	EUR	N	15024	110381	Attri	1	120
1089052	VR	1998	2008	2M2	Germany	A	EUR	N	650,71	108901,95	Attri	1	132
1089052	VR	1998	2009	2M2	Germany	A	EUR	N	203,06	128643,61	Attri	1	144
1089052	VR	1998	2010	2M2	Germany	A	EUR	N	5206,75	113887,88	Attri	1	156
1089052	VR	1998	2011	2M2	Germany	A	EUR	N	2038,96	107846,42	Attri	1	168
1089052	VR	1998	2012	2M2	Germany	A	EUR	N	2332,74	102419,45	Attri	1	180
1089052	VR	1998	2013	2M2	Germany	A	EUR	N	3214,69	142343,51	Attri	1	192
1089052	VR	1998	2014	2M2	Germany	A	EUR	N	8512,7	133136,75	Attri	1	204
1089052	VR	1998	2015	2M2	Germany	A	EUR	N	10399,29	119676,73	Attri	1	216
1089052	VR	1999	2004	2M2	Germany	A	EUR	N	0	84373	Attri	1	72
1089052	VR	1999	2005	2M2	Germany	A	EUR	N	0	124616	Attri	1	84
1089052	VR	1999	2006	2M2	Germany	A	EUR	N	0	96042	Attri	1	96
1089052	VR	1999	2007	2M2	Germany	A	EUR	N	0	90225	Attri	1	108
1089052	VR	1999	2008	2M2	Germany	A	EUR	N	0	84962,26	Attri	1	120
1089052	VR	1999	2009	2M2	Germany	A	EUR	N	0	82982,59	Attri	1	132
1089053	VR	2002	2004	2PM2	All	A	EUR	N	49917	23317,08	Attri	1	36
1089053	VR	2002	2005	2PM2	All	A	EUR	N	79320	0	Attri	1	48
1089054	VR	1999	2004	2MA2	All	A	EUR	N	220,28	3124	Attri	1	72
1089054	VR	1999	2005	2MA2	All	A	EUR	N	0	10115,86	Attri	1	84
1089054	VR	1999	2006	2MA2	All	A	EUR	N	0	10116	Attri	1	96
1089054	VR	1999	2007	2MA2	All	A	EUR	N	-50	7742	Attri	1	108
1089054	VR	1999	2008	2MA2	All	A	EUR	N	0	7742	Attri	1	120
1089054	VR	1999	2009	2MA2	All	A	EUR	N	0	7742	Attri	1	132
1089054	VR	1999	2010	2MA2	All	A	EUR	N	633,39	7067	Attri	1	144
1089054	VR	1999	2011	2MA2	All	A	EUR	N	0	7067	Attri	1	156
1089054	VR	1999	2012	2MA2	All	A	EUR	N	-231	6992	Attri	1	168
1089054	VR	1999	2013	2MA2	All	A	EUR	N	0	7001	Attri	1	180
1089054	VR	1999	2014	2MA2	All	A	EUR	N	0	7001	Attri	1	192
1089054	VR	1999	2015	2MA2	All	A	EUR	N	0	6992,01	Attri	1	204
1089054	VR	2002	2004	2MA2	All	A	EUR	N	4288,44	13331	Attri	1	36
1089054	VR	2002	2005	2MA2	All	A	EUR	N	1338	12754	Attri	1	48
1089054	VR	2002	2006	2MA2	All	A	EUR	N	2834	9281	Attri	1	60
1089054	VR	2002	2007	2MA2	All	A	EUR	N	0	9281	Attri	1	72
1089054	VR	2002	2008	2MA2	All	A	EUR	N	-4247,28	9281	Attri	1	84
1089054	VR	2002	2009	2MA2	All	A	EUR	N	-11588	7620	Attri	1	96
1089054	VR	2002	2010	2MA2	All	A	EUR	N	943,95	2529	Attri	1	108
1089054	VR	2002	2011	2MA2	All	A	EUR	N	1131	336	Attri	1	120
1089054	VR	2002	2012	2MA2	All	A	EUR	N	0	336	Attri	1	132
1089056	VR	1996	2004	2LAH1	All	A	EUR	N	2391	15911	Attri	1	108
1089056	VR	1996	2005	2LAH1	All	A	EUR	N	13237	0	Attri	1	120
1089056	VR	1997	2004	2LAH1	All	A	EUR	N	136	1857	Attri	1	96
1089056	VR	1997	2005	2LAH1	All	A	EUR	N	1754	0	Attri	1	108
1089057	VR	2000	2004	2PM2	All	A	GBP	N	445,83	1272,36	Attri	1	60
1089058	VR	1997	2004	2P1	All	A	EUR	N	66	0	Attri	1	96
1089058	VR	1998	2004	2P1	All	A	EUR	N	1002	0	Attri	1	84
1089058	VR	1999	2004	2P1	All	A	EUR	N	895	0	Attri	1	72
1089058	VR	2000	2004	2P1	All	A	EUR	N	770	0	Attri	1	60
1089058	VR	2001	2004	2P1	All	A	EUR	N	4822	0	Attri	1	48
1089058	VR	2002	2004	2P1	All	A	EUR	N	30752	0	Attri	1	36
1089059	VR	2001	2005	2P1	All	A	EUR	N	114	0	Attri	1	60
1089059	VR	2002	2005	2P1	All	A	EUR	N	2244	0	Attri	1	48
1089063	VR	1998	2004	2PM1	All	A	EUR	N	55	0	Attri	1	84
1089063	VR	1999	2004	2PM1	All	A	EUR	N	-590	0	Attri	1	72
1089063	VR	2000	2004	2PM1	All	A	EUR	N	-800	0	Attri	1	60
1089063	VR	2001	2004	2PM1	All	A	EUR	N	-3026	0	Attri	1	48
1089063	VR	2002	2004	2PM1	All	A	EUR	N	-18082	0	Attri	1	36
1089064	VR	1998	2004	2PM1	All	A	EUR	N	-55	0	Attri	1	84
1089064	VR	1999	2004	2PM1	All	A	EUR	N	590	0	Attri	1	72
1089064	VR	2000	2004	2PM1	All	A	EUR	N	800	0	Attri	1	60
1089064	VR	2001	2004	2PM1	All	A	EUR	N	3026	0	Attri	1	48
1089064	VR	2002	2004	2PM1	All	A	EUR	N	18082	0	Attri	1	36
1089066	VR	2001	2005	2MA2	All	A	EUR	N	-114	0	Attri	1	60
1089066	VR	2002	2005	2MA2	All	A	EUR	N	-172760	0	Attri	1	48
1089067	VR	2000	2004	2PM2	All	A	GBP	N	4696,86	6541,25	Attri	1	60
1089070	VR	1997	2004	2P1	All	A	EUR	N	-66	0	Attri	1	96
1089070	VR	1998	2004	2P1	All	A	EUR	N	-1002	0	Attri	1	84
1089070	VR	1999	2004	2P1	All	A	EUR	N	-895	0	Attri	1	72
1089070	VR	2000	2004	2P1	All	A	EUR	N	-770	0	Attri	1	60
1089070	VR	2001	2004	2P1	All	A	EUR	N	-4822	0	Attri	1	48
